ID,Sex,Age,Group,GH,M1X,M1Y,M1Z,M2X,M2Y,M2Z,M3X,M3Y,M3Z,R1X,R1Y,R1Z,L1X,L1Y,L1Z,R2X,R2Y,R2Z,L2X,L2Y,L2Z,R3X,R3Y,R3Z,L3X,L3Y,L3Z,R4X,R4Y,R4Z,L4X,L4Y,L4Z,R5X,R5Y,R5Z,L5X,L5Y,L5Z,R6X,R6Y,R6Z,L6X,L6Y,L6Z,M4X,M4Y,M4Z,R7X,R7Y,R7Z,L7X,L7Y,L7Z,R8X,R8Y,R8Z,L8X,L8Y,L8Z,M5X,M5Y,M5Z,M6X,M6Y,M6Z,R9X,R9Y,R9Z,L9X,L9Y,L9Z,R11X,R11Y,R11Z,L11X,L11Y,L11Z,R12X,R12Y,R12Z,L12X,L12Y,L12Z,R13X,R13Y,R13Z,L13X,L13Y,L13Z,M7X,M7Y,M7Z,M8X,M8Y,M8Z,R14X,R14Y,R14Z,L14X,L14Y,L14Z
D117,F,60,D,Late rGH,-0.022084927,-1.46273547,-0.6188386,-0.015491627,-1.172422092,-0.616882168,-0.033464846,-0.909697418,-0.699107358,0.560831553,-0.533488393,-0.594618253,-0.606136895,-0.490593242,-0.582204486,1.001495957,-0.471799741,-1.484754196,-0.958444542,-0.475225303,-1.421062418,1.58616931,-0.870319356,-0.980285825,-1.567653863,-0.857280097,-0.985601761,1.112519649,-0.392425387,0.062161134,-1.139807765,-0.410391245,0.039758087,0.619400525,-0.196025841,1.559543135,-0.742362529,-0.175874056,1.564236163,1.286897045,-0.609778809,1.294292898,-1.356816211,-0.490405619,1.385081878,0.000803958,-0.448520487,1.339169364,0.295153521,0.355672096,-0.214101706,-0.290601112,0.312512932,-0.360043713,0.375287725,0.448865616,0.340662839,-0.194485936,0.443702959,0.293378167,-0.024549373,0.148775668,-1.095399577,-0.009241979,1.195094431,-0.936132328,0.872504258,0.505283894,-1.076271205,-0.807382369,0.443790011,-0.998039508,1.101897953,0.206620563,-0.9352678,-1.136137054,0.269304339,-0.850553276,1.130729399,0.148229014,0.487854237,-1.16899921,0.276913267,0.69019679,1.006958924,0.437449211,0.394987613,-1.012424588,0.496878971,0.421859897,-0.004424746,0.550289915,1.192167701,0.042049651,1.673484303,1.057873866,0.930870692,0.94429499,1.154467599,-0.83306055,1.109820378,1.17147281
D122,M,21,D,Late rGH,0.022165494,-1.002883914,-0.047961254,0.019804608,-0.892618349,-0.06634074,0.017887043,-0.79990088,-0.102785156,0.609499319,-0.513415303,-0.249282548,-0.584769361,-0.539626795,-0.253128819,0.945881212,-0.281793079,-0.834166577,-0.927217021,-0.322903341,-0.840199092,1.238221262,-0.51492122,-0.568109557,-1.210754157,-0.568670682,-0.575996746,1.067838,-0.329573273,0.043523422,-1.052608151,-0.376112261,0.036694296,0.674703776,-0.371522772,1.070210559,-0.664630014,-0.400918114,1.06589709,1.099266177,-0.431421427,0.913641085,-1.085138798,-0.479364166,0.906605973,0.008604769,-0.543421913,1.031516826,0.265183014,0.295063689,-0.130598198,-0.277026954,0.283163408,-0.132344444,0.206573113,0.378820401,0.235528814,-0.22450658,0.369359178,0.234140475,-0.001622386,0.168232858,-0.642718354,-0.018204823,0.917705278,-0.601354937,0.652658044,0.577707252,-0.575861279,-0.673654882,0.548597688,-0.580132812,0.997122203,0.172578551,-0.512857861,-1.000411254,0.128737218,-0.519291133,1.005078385,0.150367262,0.265992194,-1.012399388,0.106088196,0.25949469,0.89702532,0.352529001,0.233704201,-0.913114359,0.312800537,0.227874451,-0.009393804,0.322447096,0.719373666,-0.027386951,1.144210042,0.706119311,0.704681292,0.699955316,0.71178527,-0.739280383,0.668263629,0.707134836
D122,M,28,D,Late rGH,0.027939604,-1.023042275,-0.118498156,0.010416251,-0.947178333,-0.174165527,-0.009486097,-0.829370548,-0.272452839,0.613683697,-0.501996663,-0.414086406,-0.609911239,-0.478528472,-0.403459964,0.994805564,-0.312599735,-1.06430841,-0.796824747,-0.396821121,-0.972135268,1.337227928,-0.535921983,-0.679274062,-1.261847999,-0.675172311,-0.684425254,1.053167378,-0.300486897,-0.028372735,-1.083846941,-0.312490506,-0.004940673,0.723231202,-0.324273993,1.143762268,-0.764487327,-0.301054723,1.196285676,1.170929919,-0.36566805,0.731996104,-1.199970449,-0.490874879,0.876807004,-0.057845452,-0.487472124,1.251653748,0.237790814,0.289679947,-0.257013945,-0.288859227,0.282356525,-0.24789867,0.20881059,0.402375586,0.177822036,-0.288412637,0.416479295,0.218905161,0.019315153,0.205670409,-0.780853228,-0.002839439,0.945062955,-0.754037431,0.709902647,0.522884769,-0.724827896,-0.723062473,0.501978921,-0.717413202,0.992871234,0.243763348,-0.679101811,-1.004941331,0.160999013,-0.643186132,1.016057043,0.103492307,0.269634212,-1.023184496,0.160392625,0.320490214,0.953422504,0.378784413,0.155476006,-0.906253894,0.360368468,0.208634077,-0.011673024,0.414000825,0.755353808,-0.038061191,1.265607145,0.723693582,0.727124739,0.800293685,0.793562103,-0.725188305,0.828762375,0.796375607
D122,M,35,D,Late rGH,0.023019604,-1.273756189,-0.246340541,0.014592738,-1.145342257,-0.315556769,0.002203656,-1.028457937,-0.453838844,-0.495937198,-0.539044442,-0.495168349,0.5234249,-0.584021111,-0.521157273,-0.692635048,-0.437595182,-1.178584169,0.95914555,-0.332711354,-1.345686104,1.578465251,-0.652962763,-0.90728079,-1.450449151,-0.829604393,-0.870927825,1.156528387,-0.393692236,-0.03544051,-1.189931589,-0.391192747,0.067412542,0.732249682,-0.293382901,1.389207038,-0.812139193,-0.268345543,1.469409142,1.352455538,-0.452478542,1.007273935,-1.372827903,-0.438168681,1.056139362,-0.006726829,-0.468931745,1.437516167,0.23148547,0.358324701,-0.261301509,-0.291103932,0.360014695,-0.259341111,0.233212445,0.46784884,0.216226387,-0.323072573,0.46933558,0.25556622,-0.007123195,0.19390348,-0.922130582,-0.032179365,1.116294802,-0.88141844,0.820366339,0.525605046,-0.935886035,-0.837154772,0.506656569,-0.886217224,1.102584848,0.233846144,-0.834116233,-1.126454128,0.187178912,-0.784529502,1.133998229,0.201750358,0.379196933,-1.138648826,0.214570648,0.49223102,0.931473543,0.507363782,0.290313805,-1.008819046,0.419495502,0.330212309,-0.006526172,0.473489226,0.925865009,-0.024348217,1.4760895,0.914783716,0.883054801,0.903721937,0.944895156,-0.862183843,0.914198304,0.958673068
D122,M,45,D,Late rGH,0.01076179,-1.304010105,-0.350107555,-0.009445166,-1.141658512,-0.427599637,0.003908617,-0.998721137,-0.519008119,0.517617146,-0.531453326,-0.544801042,-0.516082234,-0.527804508,-0.527140211,1.016343136,-0.35390896,-1.419208533,-0.798376215,-0.438708992,-1.245832319,1.524598268,-0.69145139,-0.917995746,-1.344480987,-0.922210306,-0.93969174,1.130038087,-0.294106117,0.047100338,-1.164490839,-0.337600712,0.117312213,0.594609413,-0.213823803,1.498014131,-0.760075107,-0.206514926,1.513246153,1.333187393,-0.432077894,1.048802227,-1.348662327,-0.432023126,1.158097909,-0.037531458,-0.428918373,1.412865012,0.260293558,0.337122785,-0.246861277,-0.232087845,0.32378976,-0.224338911,0.188840225,0.405887415,0.173912504,-0.260895738,0.415179407,0.245174797,-0.025879859,0.156621123,-1.033933265,-0.01854389,1.121497195,-0.856216503,0.847570664,0.518024699,-0.929914528,-0.839518396,0.480022908,-0.940010609,1.007680767,0.203287804,-0.909619024,-1.059455695,0.197994118,-0.842862754,1.092188108,0.25497743,0.518144272,-1.082749004,0.229223605,0.52562511,0.882179594,0.469400357,0.356830606,-0.943724322,0.427796887,0.388922394,-0.007639162,0.458639731,0.97893806,-0.024641212,1.482397953,0.90396675,0.925979356,0.87084297,0.94404363,-0.861516667,0.90228604,1.044145668
D122,M,60,D,Late rGH,-0.053291221,-1.573023187,-0.564986975,-0.058032774,-1.278878808,-0.616483999,-0.048785015,-1.016732408,-0.720215217,0.551355492,-0.576092862,-0.659992965,-0.578019219,-0.497557734,-0.630242703,-0.809342839,-0.458433162,-1.440263266,0.988586859,-0.456856152,-1.615338868,1.658404491,-0.905190868,-1.081108569,-1.650745367,-0.986889122,-1.040710867,1.140460271,-0.413751451,-0.02499651,-1.237597499,-0.339005805,0.07051743,0.798333703,-0.244514396,1.752612782,-0.78215709,-0.093914082,1.648835618,1.457392754,-0.59071588,1.18674998,-1.522392354,-0.409114874,1.368417446,-0.056094395,-0.438431322,1.569475428,0.249955665,0.368320258,-0.32592821,-0.286469718,0.35137651,-0.283403407,0.227466907,0.469522769,0.275852901,-0.283136919,0.461751306,0.289953256,-0.006701913,0.185316064,-1.103319383,-0.002282048,1.246986304,-0.973758245,0.899009631,0.496306156,-1.094839283,-0.842620233,0.547651399,-1.126319736,1.120817072,0.224099607,-1.013198385,-1.126329184,0.273806039,-0.952661899,1.179196195,0.258601842,0.714805791,-1.162881242,0.301072395,0.738208802,1.032794624,0.483598713,0.421004596,-0.949288902,0.488033791,0.491726921,0.026732065,0.502739508,1.158453138,0.011653041,1.626472791,1.106193324,1.003505992,0.972990036,1.196170135,-0.889496827,1.020456626,1.278790939
D17,M,21,D,Late rGH,0.017385841,-1.062180973,-0.247301235,0.019845223,-0.928570482,-0.228477258,0.006151443,-0.805763131,-0.314236206,0.625490849,-0.458956864,-0.486402513,-0.519299073,-0.542615483,-0.444329548,0.925768727,-0.414642719,-1.084269643,-0.823422709,-0.449551557,-0.977241684,1.332585875,-0.602924978,-0.764967308,-1.314187822,-0.705137432,-0.665753916,1.007087729,-0.421875476,-0.004729545,-1.027400922,-0.454449762,0.054431308,0.733288505,-0.357849709,1.24539093,-0.827553228,-0.328261442,1.294579156,1.152726749,-0.473784082,0.871739626,-1.161138985,-0.489708391,1.003282171,0.000602304,-0.483854493,1.132921424,0.237507268,0.372195566,-0.230368918,-0.268307566,0.355598226,-0.277593933,0.258000468,0.4529967,0.235498883,-0.268825515,0.443063913,0.264672935,0.016600889,0.230425038,-0.811566648,0.011487077,1.004091564,-0.732301368,0.663798542,0.542279345,-0.738697831,-0.68060478,0.529284399,-0.789613803,1.077048627,0.204364422,-0.685499993,-1.06374036,0.167208675,-0.690799631,1.054659484,0.198777435,0.274569689,-1.030943404,0.166216187,0.269577892,0.972024227,0.4136728,0.218968269,-1.003718727,0.324964041,0.199702604,-0.046271918,0.467058591,0.802246277,-0.028727865,1.35218124,0.722137397,0.704110834,0.874088536,0.789507701,-0.752027788,0.881660297,0.79492472
D17,M,28,D,Late rGH,0.004373879,-1.160869071,-0.301289453,0.000836165,-0.92900299,-0.269512022,-0.009706752,-0.808617409,-0.385745219,0.562472605,-0.487171558,-0.480079392,-0.511930076,-0.518977113,-0.45995289,0.890722654,-0.452979454,-1.150113723,-0.908434544,-0.479922657,-1.206172244,1.388839712,-0.734220871,-0.954003912,-1.344049252,-0.809275499,-0.902890933,1.028198638,-0.429121986,0.0254479,-1.024385996,-0.426787069,0.053571767,0.686432468,-0.245321761,1.350718154,-0.738600261,-0.258767436,1.425575848,1.229791837,-0.443437595,0.948390078,-1.164498354,-0.557643781,1.091660343,-0.01275995,-0.453105902,1.257947699,0.257445806,0.374861746,-0.19563292,-0.288657605,0.304880069,-0.320078132,0.277988551,0.453810985,0.214474428,-0.269351921,0.445248181,0.365546608,0.054792191,0.190960477,-0.868420753,-0.018828313,1.098356319,-0.778498577,0.738824172,0.57279805,-0.812456752,-0.718468527,0.495478505,-0.86472507,1.053687295,0.18704783,-0.753102996,-1.028266019,0.12724021,-0.767839817,1.063362283,0.186841105,0.342062165,-1.022149886,0.169431742,0.334150734,0.960248679,0.41643633,0.267631451,-0.975158027,0.358390019,0.242307737,-0.047207546,0.487806913,0.901123969,-0.035622698,1.490806037,0.849444139,0.744161845,0.905018966,0.91349866,-0.824103054,0.929808671,0.886963127
D17,M,35,D,Late rGH,-0.02583512,-1.339858237,-0.305563069,-0.000433764,-1.003848174,-0.322969498,-0.016817385,-0.819070611,-0.45403997,0.537346603,-0.487571657,-0.538310516,-0.533331464,-0.54403861,-0.502723706,0.806796013,-0.430233005,-1.236736626,-0.856691339,-0.474118982,-1.224297769,1.44092879,-0.781216692,-0.933386052,-1.366951253,-0.881492449,-0.96918054,1.071449912,-0.397053982,-0.018773911,-1.045565921,-0.455498625,0.067919447,0.668132063,-0.271841587,1.422387781,-0.655184493,-0.224441966,1.449274076,1.216396453,-0.504110576,1.035277278,-1.215211739,-0.516726692,1.075058054,0.011976836,-0.374326039,1.264395076,0.27159907,0.398923883,-0.107710949,-0.266385008,0.383106394,-0.285001904,0.313350709,0.528553868,0.260254293,-0.263734928,0.451994258,0.351974336,0.008585077,0.17875942,-1.014282198,-0.018421137,1.12565355,-0.824068419,0.835009125,0.568974563,-0.841228316,-0.775694098,0.444191193,-0.92843477,1.085679251,0.181862763,-0.820371945,-1.051090041,0.12261588,-0.827438326,1.063141901,0.231327088,0.383749645,-1.049161997,0.14881657,0.399627775,0.988402485,0.438573355,0.299592917,-1.025921595,0.334457087,0.300456998,-0.044114986,0.530747978,0.996753095,-0.040983229,1.558760092,0.916977683,0.812321921,0.921728297,0.961249424,-0.879586714,0.956401643,0.969570606
D17,M,45,D,Late rGH,-0.012331044,-1.421899735,-0.425632152,0.004899943,-1.023955791,-0.345057779,-0.001303613,-0.839435423,-0.494160804,0.590373388,-0.498768033,-0.545365873,-0.51912507,-0.553138352,-0.521509007,0.885473228,-0.472197767,-1.31137479,-0.808888781,-0.533173912,-1.250024603,1.508147727,-0.818823596,-1.045574274,-1.42978178,-0.918932641,-1.025419106,1.054116757,-0.449493102,-0.032033125,-1.066291761,-0.388757211,0.051354368,0.660759102,-0.24588825,1.450046,-0.752880831,-0.18063017,1.56025787,1.295739827,-0.50736506,1.104311124,-1.26532467,-0.533863739,1.215420615,-0.000982704,-0.388883093,1.30646264,0.240360997,0.398581959,-0.226430013,-0.28909681,0.359083938,-0.317425924,0.26902049,0.525448705,0.324402539,-0.298316701,0.493051047,0.343440154,0.013825936,0.194490815,-1.043613506,-0.041088814,1.144766353,-0.882789341,0.776123791,0.512027015,-0.967265151,-0.780955433,0.444019526,-0.989939037,1.060689276,0.186441023,-0.861492915,-1.02921395,0.178701473,-0.844829049,1.121003703,0.236694383,0.453471021,-1.020625421,0.170944199,0.444155516,1.004330552,0.43349368,0.330695985,-0.981300594,0.374470766,0.302369821,-0.020389148,0.547447194,1.059290082,-0.070391663,1.59587147,0.984163206,0.800079869,1.013559692,1.122549469,-0.896655796,0.966112637,1.077546039
D17,M,60,D,Late rGH,-0.111617429,-1.727967369,-0.610664539,-0.045781906,-1.084710825,-0.453054799,-0.034892164,-0.870674251,-0.607446052,0.551666165,-0.505016445,-0.607546054,-0.564438059,-0.544960624,-0.592953698,0.833227897,-0.493790861,-1.498365952,-0.89719393,-0.485151244,-1.486891592,1.579739594,-1.000064623,-1.177270739,-1.598289432,-0.97005221,-1.143357721,1.089795919,-0.44006422,0.045013289,-1.077507465,-0.410466058,0.115236172,0.631442228,-0.236042076,1.558732298,-0.755573514,-0.119558382,1.715883649,1.343109493,-0.633529888,1.165756536,-1.363701623,-0.528675499,1.330685352,-0.040497064,-0.461787032,1.372645606,0.260288987,0.401693406,-0.241256485,-0.255064651,0.428820601,-0.297833376,0.349985165,0.539391344,0.388873283,-0.254552474,0.503102346,0.374557024,0.020522381,0.205848397,-1.142039976,0.031156428,1.211943556,-0.976003454,0.816154433,0.487280529,-1.081833442,-0.796622169,0.47141826,-1.086060409,1.113081568,0.21857632,-0.97113876,-1.06938861,0.273309725,-0.942729863,1.184519227,0.202948322,0.629372254,-0.995791855,0.27316827,0.54865728,1.014570107,0.456847926,0.376289299,-0.927536874,0.468973365,0.402112356,0.023297267,0.582965059,1.260974952,-0.046453493,1.698369998,1.049978688,0.889107442,1.006676704,1.307336926,-0.896761587,1.081177479,1.274341943
D87,M,21,D,Late rGH,0.02018635,-1.0663412,-0.098246498,0.014478281,-0.957359715,-0.168727683,0.001927782,-0.820177421,-0.380039324,0.623782351,-0.551758296,-0.485415461,-0.578715249,-0.566217378,-0.444126769,0.963778324,-0.347392916,-1.068272778,-0.91222278,-0.413809867,-1.031564843,1.31714281,-0.600735603,-0.680362713,-1.254440063,-0.664674624,-0.670469881,1.027664565,-0.455926716,0.036162397,-1.045410721,-0.416470449,0.086090786,0.702485587,-0.346214111,1.159388399,-0.645981063,-0.353718371,1.194866633,1.15970107,-0.47304773,0.933352185,-1.151962455,-0.474345753,0.86126681,0.022212716,-0.472024236,1.153940389,0.26731946,0.408562927,-0.226520807,-0.282994209,0.344921515,-0.291525925,0.292457947,0.519140247,0.245242591,-0.311536591,0.475354825,0.332590452,-0.021062272,0.26102198,-0.792986498,0.004678974,1.012800561,-0.742850858,0.70628048,0.61713125,-0.711239367,-0.706892771,0.542988013,-0.713272133,1.040694528,0.18841086,-0.657909617,-1.030628712,0.142097066,-0.668443224,1.024335947,0.14732266,0.226526187,-1.075252611,0.108824535,0.289758072,0.945328572,0.384726787,0.175716806,-1.001137362,0.362602818,0.202382694,-0.011784963,0.467332664,0.753526315,-0.0438598,1.369494811,0.66646586,0.696494559,0.830714062,0.755029155,-0.75706868,0.796766806,0.759668647
D87,M,28,D,Late rGH,0.014315017,-1.151948,-0.207670663,0.00730506,-1.003810623,-0.223954632,-0.005234779,-0.877057237,-0.414447793,0.563382558,-0.511540225,-0.505481943,-0.573830308,-0.570171666,-0.479759986,0.882418085,-0.410794906,-1.119889324,-0.83409935,-0.456956555,-1.073297332,1.362443833,-0.643871269,-0.808337337,-1.311494275,-0.768334478,-0.897156436,1.018306498,-0.406030155,0.029160284,-1.055772345,-0.43850919,0.042105099,0.696699199,-0.282251786,1.273986844,-0.701944043,-0.290607425,1.326874393,1.208673057,-0.441967756,0.87493957,-1.192973451,-0.480119066,1.019454237,-0.023885606,-0.441037984,1.249411175,0.275311145,0.393851289,-0.207852482,-0.236862557,0.339130658,-0.295853611,0.283452159,0.522818143,0.205944577,-0.243435908,0.469187647,0.208790605,-0.000796455,0.200363701,-0.880049982,-0.009750873,1.079558138,-0.731078442,0.754842419,0.550820031,-0.791384995,-0.733939199,0.491225907,-0.803202282,1.001013252,0.229939728,-0.717933584,-0.985353263,0.145620199,-0.723207658,1.034234429,0.202733487,0.323379612,-1.052415052,0.153411954,0.398963016,0.927028443,0.381395953,0.260169936,-1.011040312,0.350008221,0.236461624,-0.012610567,0.482252603,0.860031627,-0.020403666,1.442154019,0.819478439,0.774030584,0.866889275,0.878053302,-0.79761373,0.873647369,0.873354142
D87,M,35,D,Late rGH,0.005604383,-1.242049769,-0.300819768,0.015522368,-1.057683651,-0.328865663,-0.000390807,-0.876792053,-0.487083268,0.567439318,-0.524815125,-0.525497122,-0.585542529,-0.554701209,-0.531192505,0.916901385,-0.434931045,-1.2412062,-0.948633525,-0.503993799,-1.234563856,1.424114121,-0.709747364,-0.868417585,-1.34302998,-0.815030442,-0.832278651,1.049483372,-0.400839643,0.047602486,-1.059887162,-0.430188033,0.022222443,0.704939618,-0.269160067,1.381094602,-0.63046592,-0.334741527,1.362009539,1.243681419,-0.501081354,1.116210454,-1.247878222,-0.48280859,1.047758965,-0.010570611,-0.427960076,1.349414931,0.269898662,0.406780182,-0.23818344,-0.298746853,0.38036093,-0.323141438,0.260239106,0.471775428,0.303905975,-0.257003004,0.463729528,0.213068864,0.036103023,0.216492745,-0.995979681,0.002501034,1.124407094,-0.785293983,0.776804421,0.53519166,-0.856021605,-0.759044541,0.489087421,-0.845712176,1.011885066,0.22259779,-0.759606345,-0.989087637,0.157290526,-0.747950084,1.05568819,0.24164163,0.386900933,-1.078822608,0.166338702,0.486639859,0.910744315,0.443126406,0.308062391,-0.988386272,0.383272545,0.293701821,0.01857376,0.49982221,0.884178514,-0.050376333,1.539848964,0.802018408,0.805908808,0.917994082,0.934806453,-0.828166363,0.906765903,0.962216736
D87,M,45,D,Late rGH,0.021867,-1.466446047,-0.424003742,-0.000252308,-1.125498979,-0.420780656,-0.009339113,-0.902602302,-0.586949138,0.556761955,-0.548782115,-0.572441945,-0.554964041,-0.58232927,-0.566243199,1.038661566,-0.443949412,-1.442622322,-0.912686785,-0.525944279,-1.324192371,1.533162896,-0.812226754,-1.000444318,-1.465242583,-0.926082833,-0.971655478,1.068058404,-0.422981118,0.010405551,-1.079272746,-0.429846535,0.088842279,0.676903484,-0.229652546,1.483220128,-0.659992455,-0.235045745,1.498520897,1.345221557,-0.531238103,1.133105618,-1.366372292,-0.502598513,1.167463299,-0.019955414,-0.386068841,1.427269738,0.25434479,0.396897442,-0.239267681,-0.310685343,0.385259253,-0.312982054,0.253292668,0.56056979,0.279029472,-0.256794776,0.512918371,0.202734378,0.008147686,0.18597408,-1.061247934,-0.023824313,1.197861345,-0.869122064,0.809758755,0.4536355,-0.987364246,-0.754555697,0.367116209,-1.025467052,1.063351844,0.291284849,-0.835429948,-0.991298583,0.183310403,-0.831497239,1.072131121,0.213654818,0.514335821,-1.093263849,0.197914919,0.623933459,0.927596586,0.457941568,0.397975032,-1.039313113,0.421144671,0.344506766,-0.014474829,0.592309135,1.093405064,-0.072504274,1.645826538,0.996608754,0.870886199,1.010168093,1.078727418,-0.875353998,0.997506405,1.131627713
D87,M,60,D,Late rGH,-0.039341903,-1.686449488,-0.634717092,-0.023244111,-1.158518601,-0.552183312,-0.040196348,-0.962506097,-0.71933282,0.553418302,-0.570436966,-0.650372281,-0.602490177,-0.540667079,-0.633286762,0.886882208,-0.55650518,-1.54893048,-0.88360259,-0.496338986,-1.414880514,1.603916677,-1.026906027,-1.248238436,-1.563024782,-1.017194149,-1.104671845,1.050237556,-0.508121928,0.030599778,-1.119603918,-0.355248053,0.06323846,0.716797885,-0.278541144,1.694964836,-0.717573195,-0.154566556,1.71001323,1.423836262,-0.658955062,1.227041379,-1.497887156,-0.53203431,1.365594246,-0.001677818,-0.474292515,1.473938652,0.236640902,0.435269076,-0.231783676,-0.300004048,0.41506097,-0.338709524,0.300444884,0.530738085,0.286654807,-0.212898088,0.502866892,0.208525859,0.047476198,0.205299075,-1.185491533,0.021337334,1.235055192,-1.030725299,0.861918706,0.533681945,-1.078436463,-0.779770962,0.474248643,-1.14196191,1.111891274,0.282603304,-0.948415916,-1.047746424,0.306418035,-0.928951176,1.147200064,0.18997137,0.683696277,-1.178202367,0.271733882,0.795905262,1.003351598,0.488238379,0.448218969,-1.042485576,0.496831884,0.43091066,0.047103825,0.635214481,1.257216442,0.010958371,1.745197831,1.158419467,0.94814527,1.060001399,1.283736331,-0.921807855,1.168851698,1.272414384
D91,NA,21,D,Late rGH,0.040848578,-1.142223283,-0.061433581,0.020546148,-1.007973498,-0.104856787,-0.005657847,-0.888831358,-0.153466341,0.703406971,-0.562735999,-0.325764504,-0.728167546,-0.527734799,-0.258638082,1.08092341,-0.403351873,-0.935496233,-1.000270812,-0.453308686,-0.820087549,1.438945756,-0.55518205,-0.772028163,-1.330962219,-0.638050846,-0.703245986,1.127833021,-0.425663961,0.125663474,-1.092614218,-0.458716767,0.185393893,0.765157513,-0.302487015,1.149314268,-0.770756219,-0.334376912,1.203425425,1.192223221,-0.547945292,0.957046781,-1.207785059,-0.532980101,0.985141524,-0.003341932,-0.536563017,1.057273281,0.312690714,0.313356482,-0.109681432,-0.25192277,0.305143776,-0.101705445,0.308905702,0.402807796,0.32520963,-0.383016534,0.405095609,0.454582166,-0.029105428,0.178537608,-0.683540885,-0.042215324,1.001835978,-0.554797014,0.719067023,0.456850313,-0.621955687,-0.742735134,0.468329911,-0.620221728,1.126031963,0.216316477,-0.543158953,-1.089470828,0.096332215,-0.546568519,1.096379371,0.106858997,0.426389405,-1.11484228,0.103825752,0.408511954,0.971862418,0.400927052,0.33288986,-1.008307631,0.371822922,0.289438702,-0.003796094,0.410064164,0.861506789,-0.042922122,1.327548323,0.830757159,0.696847593,0.782462256,0.876170602,-0.762720042,0.796582882,0.857944951
